Time,Bacteroides_fragilis,Bifido_longum,Bifido_breve,Bifido_adolescentis,Eubacterium_hallii,Faecalibacterium_prausnitzii,Roseburia_intestinalis,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
0,6.38201430122593e-08,7.31795652669712e-08,8.02006189842489e-09,3.75875529536864e-07,5.0578559693714e-07,1.66895840070418e-06,3.04360702644163e-07,0,0,0,0,0,0,0,0,0,0
0.2,6.68298527682595e-05,7.66978946022623e-05,8.40826762542883e-06,0.000394494443585723,0.000529416435829609,0.0017471982515135,0.000318588514896044,0.00643786346681383,0.00790992155544141,0.00156745105484639,0.00134608345229801,0.00156180590256734,0.00157918785887874,0.00157876309452244,0.00156799735966142,0.00183697021067479,0.00159055287790553
0.4,0.000139227655441662,0.000160090448827264,1.75629894543969e-05,0.000826070167753996,0.00110185119685637,0.00363690284942868,0.000663082214381995,0.0108169179596591,0.0282668995114002,0.0032801573957886,0.00248879150315786,0.00324123792697753,0.00335980888592823,0.00334620956394336,0.00328351315295631,0.00435963016075555,0.00335835048497728
0.6,0.000216544875669139,0.000249672512239446,2.74181874022107e-05,0.00129442742272053,0.00171118977847545,0.00564891303670583,0.00102980180696642,0.0132660243132492,0.0600288432373251,0.00514521963513426,0.00361365471510795,0.00502192325479184,0.00539146460083699,0.0053371466976562,0.00515451334563225,0.00752721201982683,0.00528617254781427
0.8,0.000298606899055272,0.000345467040863183,3.79812714877912e-05,0.00180166667585675,0.0023550935770132,0.00777549104386029,0.0014173406412839,0.014064024791244,0.101599030056628,0.00718098257975467,0.00489756676311981,0.00690001546646491,0.00772874080415816,0.00759317465571738,0.00719861982799736,0.0113167238784684,0.00737055692692911
1,0.000385465457562344,0.000447767399530836,4.92832025863952e-05,0.00235079676451757,0.00303299617209868,0.0100147771146976,0.00182535975832092,0.013550885347377,0.15113179593977,0.0094105681894339,0.00647425502723243,0.00887678012278556,0.0104240253188636,0.0101560231411751,0.00943589645064768,0.0157466277424265,0.00961746068324836
1.2,0.000480616686542288,0.000560915516993875,6.17934844836025e-05,0.00296551088603344,0.00377131558563902,0.0124540385812036,0.00226976162444596,0.0121859724343787,0.208067497473665,0.0119417599111105,0.00849846292723206,0.0110310098386984,0.0136173384956454,0.0131543322608608,0.0119680757152849,0.0210043803911687,0.0121231351319868
1.4,0.000583894777818058,0.000685078802391851,7.55142798908683e-05,0.00364691267978029,0.00456746503130554,0.0150847890794044,0.00274899375817788,0.0102748438237781,0.270507694725531,0.0147969064222464,0.0110397737649091,0.0133582101706797,0.0173485325826513,0.0166203529005442,0.0148074353376946,0.0271573414594208,0.014896657660398
1.6,0.000691557565858739,0.000816246419353138,8.99789834642031e-05,0.00437267781754227,0.00539098038323408,0.0178064540433513,0.00324472453798327,0.00810762183019176,0.334727733422917,0.0179054595976389,0.0140668289914663,0.0157739102466927,0.0215347685166279,0.0204725945201274,0.0178706487435899,0.0341003834919486,0.0178562870649909
1.8,0.000801943572225056,0.000952786955412653,0.000104980168826895,0.00513211722345124,0.00622807317721435,0.0205735005783634,0.00374865634415961,0.00602032523409317,0.398030540729826,0.0212395623602144,0.0175426566411919,0.0182409055644032,0.0261294155663059,0.0246693046127599,0.0211182498992723,0.0417974320498277,0.0209709013556053
2,0.000914296469936494,0.00109405693660163,0.000120424586751276,0.00591986929931311,0.00707237962256399,0.0233649083670797,0.00425695769105365,0.0042560873101826,0.458740577587361,0.0247859241392889,0.0214202765066778,0.0207422290482926,0.0311026026359621,0.0291874055518415,0.0245302374892113,0.0502509776046587,0.0242311026799204
2.2,0.00102825552076365,0.00123977834665167,0.000136270465215487,0.00673337784499724,0.00792092218186895,0.0261708420414425,0.00476783246268705,0.00291747122354522,0.516129095631345,0.0285345921013401,0.0256498328356319,0.0232695778886813,0.0364358089370202,0.0340156637273282,0.028096496293301,0.0594891622153957,0.0276366645357037
2.4,0.00114363785231587,0.00138978883953554,0.000152500056824318,0.00757171529713683,0.00877230303745678,0.0289866845784137,0.00528043265221312,0.00198562394875619,0.570178872075765,0.0324760926035533,0.0301859250493917,0.0258184864759823,0.0421193092538306,0.0391513414348532,0.031812585904778,0.0695563996507323,0.0311911882103214
2.6,0.00126034712302434,0.00154397252210094,0.000169107410040446,0.008434853023278,0.0096258771133495,0.0318103001489272,0.00579436081292105,0.00137705844370598,0.621242246044777,0.0366017338323525,0.034991078270812,0.0283863690915943,0.0481491417813727,0.0445970127896231,0.0356773275171401,0.0805038968853646,0.0348997815479867
2.8,0.00137833371108638,0.00170225380928021,0.000186092731281262,0.00932318929195899,0.0104813676774868,0.0346407586461116,0.00630943887876165,0.000996736135497389,0.669753101215449,0.0409041839835827,0.0400360687319533,0.0309716821388626,0.0545242899728547,0.0503579020064028,0.0396912830074581,0.0923823318537781,0.0387679924577433
3,0.00149757524301796,0.00186459752405253,0.000203459631132538,0.0102372931640494,0.0113386854766969,0.0374777351245954,0.00682559940262405,0.000765838389242625,0.716078517451242,0.0453775448053772,0.0452988652633158,0.0335735044114682,0.0612449140062735,0.0564403004979801,0.0438558955445182,0.105238224957742,0.0428013324512055
3.2,0.00161806566594937,0.00203100262735526,0.000221213658303022,0.0111777911834792,0.0121978403647731,0.0403212169943516,0.00734283237554137,0.000628248348029316,0.760481241205502,0.0500170929791327,0.0507632327587808,0.0361912905404836,0.0683115252210895,0.0628508660983789,0.0481730616395809,0.119113156683626,0.0470050957358997
